Hour,Irradiance_Wm2,AmbientTemp_C
2022062319,4.12,20.22
2022062320,0.0,20.02
2022062321,0.0,20.02
2022062322,0.0,19.98
2022062323,0.0,19.89
2022062400,0.0,19.77
2022062401,0.0,19.64
2022062402,0.0,19.42
2022062403,0.0,19.14
2022062404,12.6,18.98
2022062405,120.57,19.82
2022062406,281.75,20.58
2022062407,462.48,21.49
2022062408,629.6,22.92
2022062409,768.45,25.29
2022062410,842.55,26.46
2022062411,941.92,26.93
2022062412,905.88,27.18
2022062413,768.67,27.28
2022062414,582.58,27.11
2022062415,548.7,26.69
2022062416,394.95,26.57
2022062417,225.05,26.11
2022062418,78.43,24.64
2022062419,3.78,23.14
2022062420,0.0,22.55
2022062421,0.0,22.14
2022062422,0.0,21.75
2022062423,0.0,21.33
2022062500,0.0,20.89
2022062501,0.0,20.42
2022062502,0.0,20.02
2022062503,0.0,19.7
2022062504,5.55,19.58
2022062505,23.88,20.53
2022062506,76.82,21.3
2022062507,56.15,21.7
2022062508,40.08,22.07
2022062509,45.65,22.17
2022062510,69.85,21.95
2022062511,71.85,22.05
2022062512,77.55,23.15
2022062513,422.8,24.39
2022062514,451.17,24.88
2022062515,367.12,25.13
2022062516,204.32,25.03
2022062517,109.18,24.54
2022062518,38.58,23.83
2022062519,2.35,23.2
2022062520,0.0,22.72
2022062521,0.0,22.37
2022062522,0.0,22.13
2022062523,0.0,22.02
2022062600,0.0,21.95
2022062601,0.0,21.93
2022062602,0.0,21.92
2022062603,0.0,21.63
2022062604,7.68,21.02
2022062605,69.05,20.89
2022062606,179.48,21.14
2022062607,319.73,21.41
2022062608,377.73,21.64
2022062609,470.17,22.18
2022062610,709.35,22.8
2022062611,926.95,23.29
2022062612,909.72,23.64
2022062613,870.47,23.82
2022062614,681.08,23.67
2022062615,525.47,23.28
2022062616,351.98,22.73
2022062617,217.98,22.24
2022062618,88.0,21.82
2022062619,4.53,20.92
2022062620,0.0,20.41
2022062621,0.0,19.85
2022062622,0.0,19.25
2022062623,0.0,18.71
2022062700,0.0,18.3
2022062701,0.0,17.93
2022062702,0.0,17.57
2022062703,0.0,17.18
2022062704,13.4,16.93
2022062705,140.15,17.55
2022062706,326.85,18.48
2022062707,518.97,19.62
2022062708,695.08,20.2
2022062709,839.58,20.59
2022062710,941.4,20.99
2022062711,985.9,21.4
2022062712,981.17,21.71
2022062713,921.65,21.92
2022062714,811.45,22.0
2022062715,660.08,21.84
2022062716,479.55,21.48
2022062717,286.0,20.96
2022062718,104.8,20.07
2022062719,4.6,18.5
2022062720,0.0,17.74
2022062721,0.0,17.47
2022062722,0.0,17.36
2022062723,0.0,17.23
2022062800,0.0,17.06
2022062801,0.0,16.9
2022062802,0.0,16.71
2022062803,0.0,16.48
2022062804,12.82,16.34
2022062805,137.65,17.15
2022062806,321.5,17.95
2022062807,511.25,19.56
2022062808,683.33,21.65
2022062809,823.67,22.85
2022062810,920.67,23.61
2022062811,960.47,24.16
2022062812,846.22,24.56
2022062813,813.22,24.81
2022062814,702.83,24.91
2022062815,573.25,24.65
2022062816,432.35,24.41
2022062817,249.38,24.01
2022062818,90.25,23.24
2022062819,3.97,22.36
2022062820,0.0,21.91
2022062821,0.0,21.56
2022062822,0.0,21.07
2022062823,0.0,20.65
2022062900,0.0,20.02
2022062901,0.0,19.48
2022062902,0.0,19.11
2022062903,0.0,18.79
2022062904,7.43,18.58
2022062905,92.5,18.67
2022062906,243.95,19.56
2022062907,435.25,21.13
2022062908,657.42,22.44
2022062909,802.22,23.77
2022062910,903.92,24.98
2022062911,948.0,25.62
2022062912,942.28,25.73
2022062913,882.35,25.51
2022062914,776.83,24.98
2022062915,628.1,24.11
2022062916,452.23,23.07
2022062917,265.23,21.88
2022062918,93.95,20.73
2022062919,4.1,19.61
2022062920,0.0,19.55
2022062921,0.0,20.36
2022062922,0.0,21.04
2022062923,0.0,21.46
2022063000,0.0,21.67
2022063001,0.0,21.59
2022063002,0.0,20.99
2022063003,0.0,20.36
2022063004,11.48,19.99
2022063005,131.6,20.39
2022063006,315.4,21.3
2022063007,504.85,22.74
2022063008,666.62,24.49
2022063009,796.53,25.37
2022063010,868.75,25.99
2022063011,859.95,26.42
2022063012,898.45,26.73
2022063013,874.17,26.88
2022063014,788.3,26.95
2022063015,629.0,26.92
2022063016,396.02,26.65
2022063017,224.98,26.04
2022063018,77.6,25.07
2022063019,3.88,23.98
2022063020,0.0,23.22
2022063021,0.0,22.84
2022063022,0.0,22.42
2022063023,0.0,22.1
